frame,detected,det_x,det_y,kf_x,kf_y,interp_x,interp_y,smooth_x,smooth_y,final_x,final_y,source,confidence
780,False,,,1179.0,1089.0,1146.6666666666667,767.0,1146.4,766.7,1146.4,766.7,interp,0.0
781,True,1144.0,738.0,1153.0,829.0,1144.0,738.0,1143.2,737.1,1144.0,738.0,det,0.4185776710510254
782,False,,,1152.0,826.0,1140.0,707.5,1140.1333333333334,707.9,1152.0,826.0,kf,0.0
783,True,1136.0,677.0,1144.0,753.0,1136.0,677.0,1137.4,680.3,1136.0,677.0,det,0.4032552242279053
784,True,1134.0,650.0,1143.0,740.0,1134.0,650.0,1134.6,653.1,1134.0,650.0,det,0.6319035887718201
785,True,1133.0,629.0,1143.0,729.0,1133.0,629.0,1131.8,627.0,1133.0,629.0,det,0.2083878964185714
786,True,1130.0,602.0,1141.0,716.0,1130.0,602.0,1129.2,603.0,1130.0,602.0,det,0.2367357909679412
787,True,1126.0,577.0,1139.0,704.0,1126.0,577.0,1126.8,580.0,1126.0,577.0,det,0.1959266513586044
788,True,1123.0,557.0,1138.0,694.0,1123.0,557.0,1124.6,558.2,1123.0,557.0,det,0.220261201262474
789,True,1122.0,535.0,1137.0,684.0,1122.0,535.0,1122.8,538.2,1122.0,535.0,det,0.4011252224445343
790,True,1122.0,520.0,1137.0,676.0,1122.0,520.0,1121.4,519.6,1122.0,520.0,det,0.3843597173690796
791,True,1121.0,502.0,1137.0,667.0,1121.0,502.0,1120.4,502.4,1121.0,502.0,det,0.6396749019622803
792,True,1119.0,484.0,1136.0,659.0,1119.0,484.0,1119.2,486.2,1119.0,484.0,det,0.5535171031951904
793,True,1118.0,471.0,1135.0,652.0,1118.0,471.0,1117.7,470.4,1118.0,471.0,det,0.1098599731922149
794,True,1116.0,454.0,1134.0,644.0,1116.0,454.0,1116.1,455.6,1116.0,454.0,det,0.5783547759056091
795,False,,,1132.0,617.0,1114.5,441.0,1114.3,441.6,1132.0,617.0,kf,0.0
796,True,1113.0,428.0,1124.0,542.0,1113.0,428.0,1112.7,428.0,1113.0,428.0,det,0.2581799030303955
797,True,1110.0,414.0,1123.0,536.0,1110.0,414.0,1111.5,415.2,1110.0,414.0,det,0.3394680619239807
798,True,1110.0,403.0,1123.0,532.0,1110.0,403.0,1110.34,403.46,1110.0,403.0,det,0.6014275550842285
799,True,1110.0,390.0,1123.0,527.0,1110.0,390.0,1109.22,392.78000000000003,1110.0,390.0,det,0.4792514145374298
800,False,,,1119.0,486.0,1108.7,382.3,1108.44,383.36,1119.0,486.0,kf,0.0
801,False,,,1115.0,445.0,1107.4,374.6,1107.4,374.6,1115.0,445.0,kf,0.0
802,False,,,1111.0,404.0,1106.1,366.9,1106.1,366.9,1111.0,404.0,kf,0.0
803,False,,,1107.0,363.0,1104.8,359.2,1104.8,359.2,1107.0,363.0,kf,0.0
804,False,,,1103.0,323.0,1103.5,351.5,1103.5,351.5,1103.0,323.0,kf,0.0
805,False,,,1099.0,282.0,1102.2,343.8,1102.2,343.8,1099.0,282.0,kf,0.0
806,False,,,1095.0,241.0,1100.9,336.1,1100.9,336.1,1095.0,241.0,kf,0.0
807,False,,,1091.0,200.0,1099.6,328.4,1099.6,328.4,1091.0,200.0,kf,0.0
808,False,,,1087.0,159.0,1098.3,320.7,1098.76,321.44,1087.0,159.0,kf,0.0
809,True,1097.0,313.0,1095.0,289.0,1097.0,313.0,1097.98,315.21999999999997,1097.0,313.0,det,0.238934576511383
810,True,1098.0,309.0,1096.0,286.0,1098.0,309.0,1097.26,309.74,1098.0,309.0,det,0.3234692513942718
811,True,1097.0,305.0,1095.0,283.0,1097.0,305.0,1096.6,305.0,1097.0,305.0,det,0.4672013521194458
812,False,,,1092.0,255.0,1096.0,301.0,1096.0,301.0,1092.0,255.0,kf,0.0
813,False,,,1089.0,227.0,1095.0,297.0,1095.0,297.6,1089.0,227.0,kf,0.0
814,True,1094.0,293.0,1092.0,265.0,1094.0,293.0,1094.2,294.2,1094.0,293.0,det,0.179412379860878
815,True,1093.0,292.0,1091.0,264.0,1093.0,292.0,1093.6,291.2,1093.0,292.0,det,0.3101935386657715
816,True,1093.0,288.0,1091.0,262.0,1093.0,288.0,1093.2,288.8,1093.0,288.0,det,0.6329616904258728
817,True,1093.0,286.0,1091.0,261.0,1093.0,286.0,1092.8,286.8,1093.0,286.0,det,0.6793456673622131
818,True,1093.0,285.0,1091.0,260.0,1093.0,285.0,1092.2,284.8,1093.0,285.0,det,0.603215754032135
819,True,1092.0,283.0,1090.0,259.0,1092.0,283.0,1091.6,283.4,1092.0,283.0,det,0.5129658579826355
820,True,1090.0,282.0,1089.0,259.0,1090.0,282.0,1090.9,282.425,1090.0,282.0,det,0.327460765838623
821,True,1090.0,281.0,1089.0,258.0,1090.0,281.0,1090.1,281.675,1090.0,281.0,det,0.2500641644001007
822,False,,,1086.0,234.0,1089.5,281.125,1089.4,281.35,1086.0,234.0,kf,0.0
823,False,,,1083.0,210.0,1089.0,281.25,1089.0,281.25,1083.0,210.0,kf,0.0
824,False,,,1080.0,186.0,1088.5,281.375,1088.5,281.375,1080.0,186.0,kf,0.0
825,False,,,1077.0,162.0,1088.0,281.5,1088.0,281.5,1077.0,162.0,kf,0.0
826,False,,,1074.0,138.0,1087.5,281.625,1087.5,281.625,1074.0,138.0,kf,0.0
827,False,,,1071.0,114.0,1087.0,281.75,1087.0,281.75,1071.0,114.0,kf,0.0
828,False,,,1068.0,90.0,1086.5,281.875,1086.4,282.25,1068.0,90.0,kf,0.0
829,True,1086.0,282.0,1082.0,243.0,1086.0,282.0,1085.79,282.685,1086.0,282.0,det,0.2756868302822113
830,True,1085.0,284.0,1081.0,244.0,1085.0,284.0,1085.17,283.055,1085.0,284.0,det,0.2933993935585022
831,False,,,1080.0,238.0,1084.45,283.8,1084.54,283.36,1080.0,238.0,kf,0.0
832,False,,,1078.0,232.0,1083.9,283.6,1083.9,283.6,1078.0,232.0,kf,0.0
833,False,,,1076.0,225.0,1083.35,283.4,1083.35,283.4,1076.0,225.0,kf,0.0
834,False,,,1075.0,219.0,1082.8,283.2,1082.8,283.2,1075.0,219.0,kf,0.0
835,False,,,1073.0,213.0,1082.25,283.0,1082.25,283.0,1073.0,213.0,kf,0.0
836,False,,,1072.0,206.0,1081.7,282.8,1081.7,282.8,1072.0,206.0,kf,0.0
837,False,,,1070.0,200.0,1081.15,282.6,1081.15,282.6,1070.0,200.0,kf,0.0
838,False,,,1069.0,194.0,1080.6,282.4,1080.6,282.4,1069.0,194.0,kf,0.0
839,False,,,1067.0,187.0,1080.05,282.2,1080.05,282.2,1067.0,187.0,kf,0.0
840,False,,,1066.0,181.0,1079.5,282.0,1079.5,282.0,1066.0,181.0,kf,0.0
841,False,,,1064.0,175.0,1078.95,281.8,1078.95,281.8,1064.0,175.0,kf,0.0
842,False,,,1063.0,168.0,1078.4,281.6,1078.4,281.6,1063.0,168.0,kf,0.0
843,False,,,1061.0,162.0,1077.85,281.4,1077.85,281.4,1061.0,162.0,kf,0.0
844,False,,,1059.0,156.0,1077.3,281.2,1077.3,281.2,1059.0,156.0,kf,0.0
845,False,,,1058.0,149.0,1076.75,281.0,1076.75,281.0,1058.0,149.0,kf,0.0
846,False,,,1056.0,143.0,1076.2,280.8,1076.2,280.8,1056.0,143.0,kf,0.0
847,False,,,1055.0,137.0,1075.65,280.6,1075.65,280.6,1055.0,137.0,kf,0.0
848,False,,,1053.0,130.0,1075.1,280.4,1075.1,280.4,1053.0,130.0,kf,0.0
849,False,,,1052.0,124.0,1074.55,280.2,1074.46,278.74,1052.0,124.0,kf,0.0
850,True,1074.0,280.0,1073.0,275.0,1074.0,280.0,1073.73,275.62,1074.0,280.0,det,0.1353560835123062
851,False,,,1073.0,277.0,1073.0,272.5,1073.51,271.34000000000003,1073.0,277.0,kf,0.0
852,True,1072.0,265.0,1072.0,270.0,1072.0,265.0,1073.3,265.9,1072.0,265.0,det,0.1053189486265182
853,True,1074.0,259.0,1073.0,267.0,1074.0,259.0,1073.1,259.3,1074.0,259.0,det,0.1666494458913803
854,False,,,1073.0,269.0,1073.5,253.0,1073.0,253.0,1073.0,269.0,kf,0.0
855,False,,,1073.0,271.0,1073.0,247.0,1073.0,247.0,1073.0,271.0,kf,0.0
856,False,,,1072.0,273.0,1072.5,241.0,1072.55,241.3,1072.0,273.0,kf,0.0
857,True,1072.0,235.0,1072.0,251.0,1072.0,235.0,1072.15,235.9,1072.0,235.0,det,0.127022847533226
858,False,,,1072.0,250.0,1071.75,230.5,1071.8,230.8,1072.0,250.0,kf,0.0
859,False,,,1071.0,248.0,1071.5,226.0,1071.5,226.0,1071.0,248.0,kf,0.0
860,False,,,1071.0,246.0,1071.25,221.5,1071.3,221.2,1071.0,246.0,kf,0.0
861,True,1071.0,217.0,1071.0,228.0,1071.0,217.0,1070.95,216.9,1071.0,217.0,det,0.5566887259483337
862,True,1071.0,211.0,1071.0,224.0,1071.0,211.0,1070.65,212.5,1071.0,211.0,det,0.5245398879051208
863,True,1070.0,209.0,1070.0,223.0,1070.0,209.0,1070.4,208.0,1070.0,209.0,det,0.2480755746364593
864,False,,,1070.0,218.0,1070.0,204.0,1070.0,203.8,1070.0,218.0,kf,0.0
865,True,1070.0,199.0,1070.0,209.0,1070.0,199.0,1069.6,200.2,1070.0,199.0,det,0.1346791684627533
866,True,1069.0,196.0,1069.0,208.0,1069.0,196.0,1069.4,196.2,1069.0,196.0,det,0.4673133790493011
867,True,1069.0,193.0,1069.0,206.0,1069.0,193.0,1069.0,192.8,1069.0,193.0,det,0.5279918909072876
868,True,1069.0,189.0,1069.0,204.0,1069.0,189.0,1068.5666666666666,189.96666666666667,1069.0,189.0,det,0.5706310868263245
869,True,1068.0,187.0,1069.0,204.0,1068.0,187.0,1068.3,187.3,1068.0,187.0,det,0.2115634232759475
870,False,,,1068.0,196.0,1067.8333333333333,184.83333333333334,1068.0,184.8,1068.0,196.0,kf,0.0
871,False,,,1067.0,188.0,1067.6666666666667,182.66666666666666,1067.6666666666665,182.66666666666669,1067.0,188.0,kf,0.0
872,False,,,1067.0,181.0,1067.5,180.5,1067.5,180.5,1067.0,181.0,kf,0.0
873,False,,,1066.0,173.0,1067.3333333333333,178.33333333333334,1067.3333333333335,178.33333333333331,1066.0,173.0,kf,0.0
874,False,,,1066.0,166.0,1067.1666666666667,176.16666666666666,1066.8,176.4,1066.0,166.0,kf,0.0
875,True,1067.0,174.0,1066.0,171.0,1067.0,174.0,1065.9,174.7,1067.0,174.0,det,0.1868391335010528
876,True,1065.0,173.0,1065.0,170.0,1065.0,173.0,1065.0333333333333,173.23333333333332,1065.0,173.0,det,0.4847181439399719
877,True,1063.0,172.0,1063.0,170.0,1063.0,172.0,1064.2,172.0,1063.0,172.0,det,0.619137167930603
878,True,1063.0,171.0,1063.0,169.0,1063.0,171.0,1063.2,171.2,1063.0,171.0,det,0.6088683605194092
879,True,1063.0,170.0,1063.0,168.0,1063.0,170.0,1062.6,170.4,1063.0,170.0,det,0.5614911317825317
880,True,1062.0,170.0,1063.0,168.0,1062.0,170.0,1062.4,169.8,1062.0,170.0,det,0.6153409481048584
881,True,1062.0,169.0,1063.0,168.0,1062.0,169.0,1062.0,169.4,1062.0,169.0,det,0.6444599628448486
882,True,1062.0,169.0,1063.0,168.0,1062.0,169.0,1061.6,169.2,1062.0,169.0,det,0.5329318642616272
883,True,1061.0,169.0,1062.0,168.0,1061.0,169.0,1061.55,169.425,1061.0,169.0,det,0.2852572798728943
884,True,1061.0,169.0,1062.0,168.0,1061.0,169.0,1061.65,170.275,1061.0,169.0,det,0.1322283893823623
885,False,,,1061.0,160.0,1061.75,171.125,1061.9,171.55,1061.0,160.0,kf,0.0
886,False,,,1060.0,153.0,1062.5,173.25,1062.5,173.25,1060.0,153.0,kf,0.0
887,False,,,1059.0,146.0,1063.25,175.375,1063.25,175.375,1059.0,146.0,kf,0.0
888,False,,,1058.0,138.0,1064.0,177.5,1064.0,177.5,1058.0,138.0,kf,0.0
889,False,,,1057.0,131.0,1064.75,179.625,1064.75,179.625,1057.0,131.0,kf,0.0
890,False,,,1055.0,124.0,1065.5,181.75,1065.5,181.75,1055.0,124.0,kf,0.0
891,False,,,1054.0,116.0,1066.25,183.875,1066.5,184.05,1054.0,116.0,kf,0.0
892,True,1067.0,186.0,1064.0,173.0,1067.0,186.0,1067.75,187.325,1067.0,186.0,det,0.3473560810089111
893,True,1069.0,189.0,1066.0,175.0,1069.0,189.0,1069.55,191.475,1069.0,189.0,det,0.5280451774597168
894,True,1071.0,196.0,1068.0,181.0,1071.0,196.0,1071.9,196.5,1071.0,196.0,det,0.3101809918880462
895,False,,,1068.0,181.0,1074.5,202.5,1074.8,202.4,1068.0,181.0,kf,0.0
896,False,,,1068.0,180.0,1078.0,209.0,1078.0,209.0,1068.0,180.0,kf,0.0
897,False,,,1068.0,180.0,1081.5,215.5,1081.0,215.8,1068.0,180.0,kf,0.0
898,True,1085.0,222.0,1079.0,206.0,1085.0,222.0,1082.625,219.125,1085.0,222.0,det,0.402975857257843
899,True,1086.0,230.0,1079.0,211.0,1086.0,230.0,1084.1666666666667,222.5,1086.0,230.0,det,0.2582505345344543
900,False,,,1081.0,215.0,,,1085.5,226.0,1081.0,215.0,kf,0.0
